id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
18,SI0024RL,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,-,58,53,Hutan Lindung Sentajo,mineral,-,-0.4728825,101.5722774,11.718,0.002539761,Belum,Belum,Belum,Padin,2021-10-17T15:51:00.000+07:00,200000,12641.71547,-,Chave (2005),media/1.18.jpg,media/2.18.jpg,media/3.18.jpg,media/4.18.jpg,adopsipohonriau/18
19,SI0025RL,Tempunik,Artocarpus sp.,Pohon Tua,icon/mature_tree.svg,-,41,26,Hutan Lindung Sentajo,mineral,-,-0.4729778,101.572264,18.6,0.002531527,Belum,Belum,Belum,Padin,2021-10-17T15:55:00.000+07:00,200000,3037.311594,-,Chave (2005),media/1.19.jpg,media/2.19.jpg,media/3.19.jpg,media/4.19.jpg,adopsipohonriau/19
20,SI0026RL,Medang,Litsea sp.,Pohon Muda,icon/young_tree.svg,-,40,27,Hutan Lindung Sentajo,mineral,-,-0.4732302,101.5727038,207.281,0.002482954,Belum,Belum,Belum,Padin,2021-10-17T16:03:00.000+07:00,200000,2643.548286,-,Chave (2005),media/1.20.jpg,media/2.20.jpg,media/3.20.jpg,media/4.20.jpg,adopsipohonriau/20
21,SI0027RL,Kelat,Eugenia spp,Pohon Tua,icon/mature_tree.svg,Least Concern,47,41,Hutan Lindung Sentajo,mineral,-,-0.4733391,101.5728841,30.307,0.002462614,Belum,Belum,Belum,Padin,2021-10-17T16:09:00.000+07:00,200000,7913.240831,-,Chave (2005),media/1.21.jpg,media/2.21.jpg,media/3.21.jpg,media/4.21.jpg,adopsipohonriau/21
22,SI0029RL,Keranji,Dialium kunstleri,Pohon Tua,icon/mature_tree.svg,Near Threatened,69,55,Hutan Lindung Sentajo,mineral,-,-0.4730651,101.5728054,38.081,0.002493039,Belum,Belum,Belum,Padin,2021-10-17T16:19:00.000+07:00,200000,24366.11811,-,Chave (2005),media/1.22.jpg,media/2.22.jpg,media/3.22.jpg,media/4.22.jpg,adopsipohonriau/22
23,SI0030RL,Kapecong,Scaphium spp.,Pohon Tua,icon/mature_tree.svg,-,46,52,Hutan Lindung Sentajo,mineral,-,-0.4729822,101.5730254,19.595,0.002488987,Belum,Belum,Belum,Padin,2021-10-17T16:23:00.000+07:00,200000,6653.625641,-,Chave (2005),media/1.23.jpg,media/2.23.jpg,media/3.23.jpg,media/4.23.jpg,adopsipohonriau/23
24,SI0042RL,Lalan,Santiria laevigata,Pohon Tua,icon/mature_tree.svg,-,73,53,Hutan Lindung Sentajo,mineral,-,-0.4736428,101.5723388,12.142,0.002464785,Belum,Belum,Belum,Yus,2021-10-18T09:23:00.000+07:00,200000,18017.01956,-,Chave (2005),media/1.24.jpg,media/2.24.jpg,media/3.24.jpg,media/4.24.jpg,adopsipohonriau/24
25,SI0050RL,Kelat,Eugenia spp,Pohon Tua,icon/mature_tree.svg,Least Concern,62,55,Hutan Lindung Sentajo,mineral,-,-0.4735327,101.5721226,30.75,0.002487631,Belum,Belum,Belum,Yus,2021-10-18T09:50:00.000+07:00,200000,18100.26291,-,Chave (2005),media/1.25.jpg,media/2.25.jpg,media/3.25.jpg,media/4.25.jpg,adopsipohonriau/25
26,SI0052RL,Menjalin,-,Pohon Muda,icon/young_tree.svg,-,34,39,Hutan Lindung Sentajo,mineral,-,-0.4733464,101.57243,17.3,0.002487375,Belum,Belum,Belum,Yus,2021-10-18T09:59:00.000+07:00,50000,1935.069986,-,Brown (1997),media/1.26.jpg,media/2.26.jpg,media/3.26.jpg,media/4.26.jpg,adopsipohonriau/26
27,SI0054RL,Kelat,Eugenia spp,Pohon Tua,icon/mature_tree.svg,Least Concern,41,32,Hutan Lindung Sentajo,mineral,-,-0.4733591,101.5724282,28,0.002486282,Belum,Belum,Belum,Yus,2021-10-18T10:05:00.000+07:00,200000,4759.077613,-,Chave (2005),media/1.27.jpg,media/2.27.jpg,media/3.27.jpg,media/4.27.jpg,adopsipohonriau/27
28,SI0056RL,Keranji,Dialium kunstleri,Pohon Tua,icon/mature_tree.svg,Near Threatened,80,37,Hutan Lindung Sentajo,mineral,-,-0.4731381,101.5724242,18.179,0.002507343,Belum,Belum,Belum,Yus,2021-10-18T10:20:00.000+07:00,200000,22087.95314,-,Chave (2005),media/1.28.jpg,media/2.28.jpg,media/3.28.jpg,media/4.28.jpg,adopsipohonriau/28
29,SI0058RL,Keranji,Dialium kunstleri,Pohon Tua,icon/mature_tree.svg,Near Threatened,41,42,Hutan Lindung Sentajo,mineral,-,-0.4732344,101.5724314,18.285,0.002497849,Belum,Belum,Belum,Yus,2021-10-18T10:23:00.000+07:00,200000,6779.604053,-,Chave (2005),media/1.29.jpg,media/2.29.jpg,media/3.29.jpg,media/4.29.jpg,adopsipohonriau/29
30,SI0060RL,Keranji,Dialium kunstleri,Pohon Tua,icon/mature_tree.svg,Near Threatened,85,48,Hutan Lindung Sentajo,mineral,-,-0.4732103,101.5721503,12.905,0.002516166,Belum,Belum,Belum,Yus,2021-10-18T10:28:00.000+07:00,200000,32053.54926,-,Chave (2005),media/1.30.jpg,media/2.30.jpg,media/3.30.jpg,media/4.30.jpg,adopsipohonriau/30
31,SI0062RL,Pisang pisang,Alphonsea spp,Pohon Tua,icon/mature_tree.svg,Least Concern,48,53,Hutan Lindung Sentajo,mineral,-,-0.473216,101.571961,35.2,0.002526594,Belum,Belum,Belum,Yus,2021-10-18T10:31:00.000+07:00,200000,10614.48417,-,Chave (2005),media/1.31.jpg,media/2.31.jpg,media/3.31.jpg,media/4.31.jpg,adopsipohonriau/31
32,SI0064RL,Samak,Glochidion superbum,Pohon Tua,icon/mature_tree.svg,-,49,37,Hutan Lindung Sentajo,mineral,-,-0.4732202,101.5720855,17.714,0.002518977,Belum,Belum,Belum,Yus,2021-10-18T10:39:00.000+07:00,200000,6322.003471,-,Chave (2005),media/1.32.jpg,media/2.32.jpg,media/3.32.jpg,media/4.32.jpg,adopsipohonriau/32
33,SI0066RL,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,39,43,Hutan Lindung Sentajo,mineral,-,-0.4733382,101.5721833,26.559,0.002502281,Belum,Belum,Belum,Yus,2021-10-18T10:44:00.000+07:00,50000,4750.33945,-,Chave (2005),media/1.33.jpg,media/2.33.jpg,media/3.33.jpg,media/4.33.jpg,adopsipohonriau/33
34,SI0068RL,Kedondong,Spondias dulcis,Pohon Tua,icon/mature_tree.svg,-,49,51,Hutan Lindung Sentajo,mineral,-,-0.473337,101.5717855,25.4,0.002525632,Belum,Belum,Belum,Yus,2021-10-18T10:50:00.000+07:00,200000,4612.864845,-,Chave (2005),media/1.34.jpg,media/2.34.jpg,media/3.34.jpg,media/4.34.jpg,adopsipohonriau/34
35,SI0070RL,Siponing,Lithocarpus sp.,Pohon Tua,icon/mature_tree.svg,-,45,52,Hutan Lindung Sentajo,mineral,-,-0.473126,101.5718726,25.012,0.002540143,Belum,Belum,Belum,Yus,2021-10-18T11:09:00.000+07:00,200000,8485.118333,-,Chave (2005),media/1.35.jpg,media/2.35.jpg,media/3.35.jpg,media/4.35.jpg,adopsipohonriau/35
36,SI0072RL,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,-,43,52,Hutan Lindung Sentajo,mineral,-,-0.474111111,101.5716667,15.09,0.002461492,Belum,Belum,Belum,Yus,2021-10-19T13:31:00.000+07:00,200000,6919.12231,-,Chave (2005),media/1.36.jpg,media/2.36.jpg,media/3.36.jpg,media/4.36.jpg,adopsipohonriau/36
37,SI0074RL,Dara dara,Myristica spp,Pohon Tua,icon/mature_tree.svg,Least Concern,49,53,Hutan Lindung Sentajo,mineral,-,-0.4743005,101.5714741,39.8,0.002456149,Belum,Belum,Belum,Yus,2021-10-19T13:42:00.000+07:00,200000,7569.364469,-,Chave (2005),media/1.37.jpg,media/2.37.jpg,media/3.37.jpg,media/4.37.jpg,adopsipohonriau/37
38,SI0076RL,Medang,Litsea sp.,Pohon Muda,icon/young_tree.svg,-,31,39,Hutan Lindung Sentajo,mineral,-,-0.4743506,101.5715236,11.714,0.002448523,Belum,Belum,Belum,Yus,2021-10-19T13:45:00.000+07:00,50000,2301.294468,-,Chave (2005),media/1.38.jpg,media/2.38.jpg,media/3.38.jpg,media/4.38.jpg,adopsipohonriau/38
39,SI0078RL,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,-,83,61,Hutan Lindung Sentajo,mineral,-,-0.4744073,101.5717613,28.601,0.00242865,Belum,Belum,Belum,Yus,2021-10-19T13:51:00.000+07:00,200000,29189.29961,-,Chave (2005),media/1.39.jpg,media/2.39.jpg,media/3.39.jpg,media/4.39.jpg,adopsipohonriau/39
40,SI0080RL,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,-,83,57,Hutan Lindung Sentajo,mineral,-,-0.474444444,101.5715833,25.029,0.0024363,Belum,Belum,Belum,Yus,2021-10-19T13:56:00.000+07:00,200000,27319.6804,-,Chave (2005),media/1.40.jpg,media/2.40.jpg,media/3.40.jpg,media/4.40.jpg,adopsipohonriau/40
41,SI0082RL,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,-,59,71,Hutan Lindung Sentajo,mineral,-,-0.4746184,101.5717329,21.942,0.002411208,Belum,Belum,Belum,Yus,2021-10-19T14:00:00.000+07:00,200000,17387.31788,-,Chave (2005),media/1.41.jpg,media/2.41.jpg,media/3.41.jpg,media/4.41.jpg,adopsipohonriau/41
42,SI0084RL,Balam,Palaquium hexandrum,Pohon Tua,icon/mature_tree.svg,-,54,58,Hutan Lindung Sentajo,mineral,-,-0.4744817,101.5718291,96,0.002417694,Belum,Belum,Belum,Yus,2021-10-19T14:03:00.000+07:00,200000,10489.02279,-,Chave (2005),media/1.42.jpg,media/2.42.jpg,media/3.42.jpg,media/4.42.jpg,adopsipohonriau/42
43,SI0086RL,Tempunik,Artocarpus sp.,Pohon Tua,icon/mature_tree.svg,-,61,48,Hutan Lindung Sentajo,mineral,-,-0.4742276,101.5718406,31.571,0.002440214,Belum,Belum,Belum,Yus,2021-10-19T14:17:00.000+07:00,200000,11999.87046,-,Chave (2005),media/1.43.jpg,media/2.43.jpg,media/3.43.jpg,media/4.43.jpg,adopsipohonriau/43
44,SI0099RL,Lalan,Santiria laevigata,Pohon Tua,icon/mature_tree.svg,-,45,51,Hutan Lindung Sentajo,mineral,-,-0.4738644,101.5727137,34,0.002422468,Belum,Belum,Belum,Yus,2021-10-19T15:34:00.000+07:00,200000,6749.052355,-,Chave (2005),media/1.44.jpg,media/2.44.jpg,media/3.44.jpg,media/4.44.jpg,adopsipohonriau/44
45,SI0102RL,Ambacam,Mangifera foetida,Pohon Tua,icon/mature_tree.svg,-,57,53,Hutan Lindung Sentajo,mineral,-,-0.473944444,101.572,149.668,0.002456656,Belum,Belum,Belum,Yus,2021-10-19T15:45:00.000+07:00,200000,11951.58061,-,Chave (2005),media/1.45.jpg,media/2.45.jpg,media/3.45.jpg,media/4.45.jpg,adopsipohonriau/45
46,SI0104RL,Jelutung,Dyera spp.,Pohon Tua,icon/mature_tree.svg,Least Concern,65,57,Hutan Lindung Sentajo,mineral,-,-0.4743593,101.5726066,27.446,0.002382313,Belum,Belum,Belum,Yus,2021-10-19T15:52:00.000+07:00,200000,11646.85442,-,Chave (2005),media/1.46.jpg,media/2.46.jpg,media/3.46.jpg,media/4.46.jpg,adopsipohonriau/46
48,SI0010RL,Kedondong rimbo,Spondias sp.,Pohon Muda,icon/young_tree.svg,-,40,30,Hutan Lindung Sentajo,mineral,-,-0.4729282,101.5725069,37.2,0.002522568,Belum,Belum,Belum,Padin,2021-10-17T14:23:00.000+07:00,200000,2101.951781,-,Chave (2005),media/1.48.jpg,media/2.48.jpg,media/3.48.jpg,media/4.48.jpg,adopsipohonriau/48
49,SI0031RL,Medang,Litsea sp.,Pohon Tua,icon/mature_tree.svg,-,41,47,Hutan Lindung Sentajo,mineral,-,-0.4737541,101.5720815,39.268,0.002469444,Belum,Belum,Belum,Padin,2021-10-18T07:44:00.000+07:00,200000,4765.151449,-,Chave (2005),media/1.49.jpg,media/2.49.jpg,media/3.49.jpg,media/4.49.jpg,adopsipohonriau/49
51,SI0033RL,Kedondong,Spondias dulcis,Pohon Tua,icon/mature_tree.svg,-,52,57,Hutan Lindung Sentajo,mineral,-,-0.4738154,101.5719678,28.333,0.002470501,Belum,Belum,Belum,Padin,2021-10-18T08:48:00.000+07:00,200000,5774.200713,-,Chave (2005),media/1.51.jpg,media/2.51.jpg,media/3.51.jpg,media/4.51.jpg,adopsipohonriau/51
52,SI0019RL,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,-,60,53,Hutan Lindung Sentajo,mineral,-,-0.4726794,101.5722731,19.88,0.002559205,Belum,Belum,Belum,Padin,2021-10-17T15:06:00.000+07:00,200000,13506.59285,-,Chave (2005),media/1.52.jpg,media/2.52.jpg,media/3.52.jpg,media/4.52.jpg,adopsipohonriau/52
53,SI0035RL,Romou,-,Pohon Muda,icon/young_tree.svg,-,31,47,Hutan Lindung Sentajo,mineral,-,-0.4738075,101.5719318,96,0.002473376,Belum,Belum,Belum,Padin,2021-10-18T09:00:00.000+07:00,50000,1531.793076,-,Brown (1997),media/1.53.jpg,media/2.53.jpg,media/3.53.jpg,media/4.53.jpg,adopsipohonriau/53
54,SI0020RL,Rengas,Gluta aptera,Pohon Tua,icon/mature_tree.svg,-,44,31,Hutan Lindung Sentajo,mineral,-,-0.4728647,101.5721556,39.571,0.002548336,Belum,Belum,Belum,Padin,2021-10-17T15:35:00.000+07:00,200000,4687.01389,-,Chave (2005),media/1.54.jpg,media/2.54.jpg,media/3.54.jpg,media/4.54.jpg,adopsipohonriau/54
55,SI0037RL,Medang,Litsea sp.,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Lindung Sentajo,mineral,-,-0.4737836,101.5720648,20.2,0.002467692,Belum,Belum,Belum,Padin,2021-10-18T09:06:00.000+07:00,50000,1398.573349,-,Chave (2005),media/1.55.jpg,media/2.55.jpg,media/3.55.jpg,media/4.55.jpg,adopsipohonriau/55
56,SI0021RL,Meranti sopek,Shorea sp.,Pohon Tua,icon/mature_tree.svg,-,59,42,Hutan Lindung Sentajo,mineral,-,-0.4728484,101.5721191,18.833,0.002551947,Belum,Belum,Belum,Padin,2021-10-17T15:39:00.000+07:00,200000,10415.87485,-,Chave (2005),media/1.56.jpg,media/2.56.jpg,media/3.56.jpg,media/4.56.jpg,adopsipohonriau/56
57,SI0039RL,Medang,Litsea sp.,Pohon Muda,icon/young_tree.svg,-,32,49,Hutan Lindung Sentajo,mineral,-,-0.4738569,101.572235,32.203,0.002450857,Belum,Belum,Belum,Padin,2021-10-18T09:09:00.000+07:00,50000,3059.420993,-,Chave (2005),media/1.57.jpg,media/2.57.jpg,media/3.57.jpg,media/4.57.jpg,adopsipohonriau/57
58,SI0028RL,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,-,51,49,Hutan Lindung Sentajo,mineral,-,-0.4731464,101.5728502,23.8,0.00248283,Belum,Belum,Belum,Padin,2021-10-17T16:15:00.000+07:00,200000,9109.817504,-,Chave (2005),media/1.58.jpg,media/2.58.jpg,media/3.58.jpg,media/4.58.jpg,adopsipohonriau/58
59,SI0041RL,Keranji,Dialium kunstleri,Pohon Tua,icon/mature_tree.svg,Near Threatened,51,51,Hutan Lindung Sentajo,mineral,-,-0.4735401,101.5720002,27,0.002494113,Belum,Belum,Belum,Padin,2021-10-19T09:15:00.000+07:00,200000,12546.55257,-,Chave (2005),media/1.59.jpg,media/2.59.jpg,media/3.59.jpg,media/4.59.jpg,adopsipohonriau/59
60,SI0032RL,Parau parak,Amoora rubiginosa,Pohon Tua,icon/mature_tree.svg,-,41,51,Hutan Lindung Sentajo,mineral,-,-0.4735117,101.5720181,20.402,0.002495703,Belum,Belum,Belum,Yus,2021-10-18T08:50:00.000+07:00,200000,8417.105022,-,Chave (2005),media/1.60.jpg,media/2.60.jpg,media/3.60.jpg,media/4.60.jpg,adopsipohonriau/60
61,SI0043RL,Pitatal,Ochanostachys amentacea,Pohon Tua,icon/mature_tree.svg,Data deficent,42,51,Hutan Lindung Sentajo,mineral,-,-0.4736431,101.5722165,25.711,0.002471858,Belum,Belum,Belum,Padin,2021-10-18T09:27:00.000+07:00,200000,8911.969052,-,Chave (2005),media/1.61.jpg,media/2.61.jpg,media/3.61.jpg,media/4.61.jpg,adopsipohonriau/61
62,SI0034RL,Kelat,Eugenia spp,Pohon Tua,icon/mature_tree.svg,Least Concern,42,47,Hutan Lindung Sentajo,mineral,-,-0.4735727,101.5719909,69.405,0.002491631,Belum,Belum,Belum,Yus,2021-10-18T08:57:00.000+07:00,200000,7259.261556,-,Chave (2005),media/1.62.jpg,media/2.62.jpg,media/3.62.jpg,media/4.62.jpg,adopsipohonriau/62
64,SI0036RL,Balam,Palaquium hexandrum,Pohon Tua,icon/mature_tree.svg,-,60,56,Hutan Lindung Sentajo,mineral,-,-0.4737108,101.5720845,37,0.002473288,Belum,Belum,Belum,Yus,2021-10-18T09:04:00.000+07:00,200000,12450.28931,-,Chave (2005),media/1.64.jpg,media/2.64.jpg,media/3.64.jpg,media/4.64.jpg,adopsipohonriau/64
65,SI0047RL,Mendarahan,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,32,37,Hutan Lindung Sentajo,mineral,-,-0.4737485,101.5724081,91.039,0.002450887,Belum,Belum,Belum,Padin,2021-10-18T09:40:00.000+07:00,50000,2271.265089,-,Chave (2005),media/1.65.jpg,media/2.65.jpg,media/3.65.jpg,media/4.65.jpg,adopsipohonriau/65
66,SI0038RL,Embacang,Mangifera foetida,Pohon Tua,icon/mature_tree.svg,-,98,58,Hutan Lindung Sentajo,mineral,-,-0.4736443,101.5722364,9.5,0.002470587,Belum,Belum,Belum,Yus,2021-10-18T09:12:00.000+07:00,200000,37587.4964,-,Chave (2005),media/1.66.jpg,media/2.66.jpg,media/3.66.jpg,media/4.66.jpg,adopsipohonriau/66
67,SI0049RL,Menjalin,-,Pohon Tua,icon/mature_tree.svg,-,61,55,Hutan Lindung Sentajo,mineral,-,-0.4737575,101.5724252,16,0.002449056,Belum,Belum,Belum,Padin,2021-10-18T09:43:00.000+07:00,200000,8490.621855,-,Brown (1997),media/1.67.jpg,media/2.67.jpg,media/3.67.jpg,media/4.67.jpg,adopsipohonriau/67
68,SI0040RL,Lalan,Santiria laevigata,Pohon Tua,icon/mature_tree.svg,-,62,59,Hutan Lindung Sentajo,mineral,-,-0.4736303,101.5722613,9,0.002470447,Belum,Belum,Belum,Yus,2021-10-18T09:18:00.000+07:00,200000,14543.99175,-,Chave (2005),media/1.68.jpg,media/2.68.jpg,media/3.68.jpg,media/4.68.jpg,adopsipohonriau/68
69,SI0051RL,Pitatal,Ochanostachys amentacea,Pohon Muda,icon/young_tree.svg,Data deficent,32,38,Hutan Lindung Sentajo,mineral,-,-0.4736004,101.5724182,4585,0.00246418,Belum,Belum,Belum,Padin,2021-10-18T09:54:00.000+07:00,50000,3933.00149,-,Chave (2005),media/1.69.jpg,media/2.69.jpg,media/3.69.jpg,media/4.69.jpg,adopsipohonriau/69
70,SI0044RL,Kedondong ,Spondias dulcis,Pohon Tua,icon/mature_tree.svg,-,59,47,Hutan Lindung Sentajo,mineral,-,-0.4736216,101.5722681,10658.5,0.002470864,Belum,Belum,Belum,Yus,2021-10-18T09:34:00.000+07:00,200000,6120.545434,-,Chave (2005),media/1.70.jpg,media/2.70.jpg,media/3.70.jpg,media/4.70.jpg,adopsipohonriau/70
71,SI0053RL,Balam,Palaquium hexandrum,Pohon Tua,icon/mature_tree.svg,-,80,55,Hutan Lindung Sentajo,mineral,-,-0.4734896,101.572128,15,0.002491337,Belum,Belum,Belum,Padin,2021-10-18T10:02:00.000+07:00,200000,21449.75459,-,Chave (2005),media/1.71.jpg,media/2.71.jpg,media/3.71.jpg,media/4.71.jpg,adopsipohonriau/71
72,SI0046RL,Kelat,Eugenia spp,Pohon Tua,icon/mature_tree.svg,Least Concern,74,52,Hutan Lindung Sentajo,mineral,-,-0.4736999,101.5723975,45.863,0.002456049,Belum,Belum,Belum,Yus,2021-10-18T09:37:00.000+07:00,200000,24204.82242,-,Chave (2005),media/1.72.jpg,media/2.72.jpg,media/3.72.jpg,media/4.72.jpg,adopsipohonriau/72
73,SI0055RL,Kulim,Scorodocarpus borneensis,Pohon Muda,icon/young_tree.svg,-,35,31,Hutan Lindung Sentajo,mineral,-,-0.4734031,101.5723556,63.24,0.002486289,Belum,Belum,Belum,Padin,2021-10-18T10:10:00.000+07:00,50000,3599.598854,-,Chave (2005),media/1.73.jpg,media/2.73.jpg,media/3.73.jpg,media/4.73.jpg,adopsipohonriau/73
74,SI0048RL,Medang,Litsea sp.,Pohon Tua,icon/mature_tree.svg,-,48,52,Hutan Lindung Sentajo,mineral,-,-0.4736495,101.5723786,5339.412,0.002461859,Belum,Belum,Belum,Yus,2021-10-18T09:46:00.000+07:00,200000,7154.137277,-,Chave (2005),media/1.74.jpg,media/2.74.jpg,media/3.74.jpg,media/4.74.jpg,adopsipohonriau/74
